
File name,Above stego threshold?,Secret message size in bytes (ignore for clean files),Primary Sets,Chi Square,Sample Pairs,RS analysis,Fusion (mean)
b-g-s.jpg,false,59,0.0012662885704411713,0.003904555108513583,0.011894293903018117,0.008932623453196363,0.006499440258792308
n-g-s.jpg,false,108,0.0074501889361643136,0.002778551553474317,0.012441028725526304,0.003625635735375849,0.006573851237635196
c-g-s.jpg,false,64,0.0019876539186905544,0.0013614919081690509,0.007687854407043052,0.006219694471639042,0.004314173676385424
st-s.jpg,false,384,0.04134781068543053,0.004024335183507462,0.023582327216937538,0.03274163310243175,0.02542402654707682
se-s.jpg,false,47,0.0038249690340358064,0.007540667865338653,0.005090755757419531,0.003715290583680928,0.00504292081011873
fo-g-s.jpg,false,68,0.00778713467895549,0.003546799141575239,0.00884978353651841,0.0040424997601958244,0.00605655427931124
fo-s.jpg,false,77,0.011508027549967673,0.00773418143597478,0.005550132616562658,0.007504572402712259,0.008074228501304343
c-s.jpg,false,290,0.039960789077227034,0.0016451955108054302,0.025600106381831116,0.029904620020286366,0.024277677747537484
se-g-s.jpg,false,93,0.016375391446657006,0.0014182574372779695,0.011579091810153541,0.001878910139308331,0.007812912708349213
n-s.jpg,false,561,0.03124486986986767,0.04900520045428513,0.04336338152016286,0.04569417318567098,0.04232690625749666
st-g-s.jpg,false,78,0.00827204973170601,0.0,0.004294589861906049,0.0034475310483641514,0.004003542660494052
r-g-s.jpg,false,34,0.003336543164146155,3.5682754916746193E-4,7.605592619366787E-4,0.0047704102099177265,0.0023060850462920056
p-s.jpg,false,25,0.003983162582929683,0.0045076157908049965,4.4062243264057907E-4,0.0017773888954552832,0.0026771974254576354
p-g-s.jpg,false,23,5.398101621498368E-4,0.004694376671264855,3.980117266308262E-4,0.0026713171198816995,0.002075878919981804
r-s.jpg,false,304,0.05115943291244281,0.029511624969718594,0.010426084328344206,0.012866214250248647,0.025990839115188562
b-s.jpg,false,12,9.493158052263221E-4,6.1496923320749655E-9,0.0024942261188583043,0.0036117129287287233,0.0017638152506264204
