
File name,Above stego threshold?,Secret message size in bytes (ignore for clean files),Primary Sets,Chi Square,Sample Pairs,RS analysis,Fusion (mean)
food-grayscale-stego.jpg,false,15,0.0027761935198695274,null,0.002111845486792219,0.003990319796744141,0.0029594529344686288
mountain-grayscale.jpg,false,133,0.027759539780184323,null,0.04377899664629317,0.007539152572133707,0.026359229666203732
building-stego.jpg,false,14,0.008416695916836659,null,0.0018805468092279864,0.004840128538329088,0.005045790421464577
sea-stego.jpg,false,36,0.011137270503614318,null,0.0025805533777906223,0.011942427685675269,0.008553417189026738
space.jpg,false,35,4.485766308790995E-4,null,0.01515338897014234,0.010084201507221887,0.008562055702747776
party-stego.jpg,false,68,0.027525428165686483,null,0.016649233182832877,0.0050314858436524,0.01640204906405725
cloud.jpg,false,13,0.00934837423754793,null,9.861686529960801E-4,0.003422561691532904,0.004585701527358971
tiger-grayscale.jpg,false,171,0.055974058465766634,null,0.024956175552085454,0.022030484644917726,0.03432023955425661
party-grayscale-stego.jpg,false,66,0.018514679121430438,null,0.0021708303538989435,0.017853983387602516,0.012846497620977301
sea-grayscale-stego.jpg,false,72,0.013374099245160169,null,0.020954335961793153,0.005652270654673298,0.013326901953875538
tennis.jpg,false,345,0.07155867249018473,null,0.048938606124718814,0.06620254563458597,0.062233274749829835
kitchen.jpg,false,34,0.011708245968170746,null,0.0019242713933929872,0.007559066850913685,0.007063861404159139
flower-grayscale.jpg,false,23,0.008960226246726804,null,0.008058880388059003,0.0032238442807095884,0.006747650305165131
city-stego.jpg,false,597,0.1192120517844514,null,0.10101131951165869,0.10812117218642114,0.10944818116084375
stadium-stego.jpg,false,1100,NaN,null,0.14679527643251472,0.1714603924051798,0.15912783441884726
tennis-grayscale.jpg,false,160,0.04198252989455952,null,0.02727162928135089,0.027219406727789774,0.03215785530123339
tiger.jpg,false,223,0.08074207659344708,null,0.01847762634757855,0.022502052097357277,0.040573918346127634
cloud-grayscale.jpg,false,6,0.005738283620183756,null,0.0010940756897028048,0.00105008680356552,0.0026274820378173603
stadium-grayscale-stego.jpg,false,1099,0.16814074444210658,null,0.10580015410583465,0.08802488615341264,0.12065526156711796
nature-grayscale-stego.jpg,false,405,0.019400298540194094,null,0.06077175620222077,0.08116961401405912,0.053780556252157996
building-grayscale-stego.jpg,false,27,0.005644135590151028,null,0.006667851867691458,0.010124275674321781,0.007478754377388089
river-grayscale-stego.jpg,false,296,0.06036309504043445,null,0.019605184238684195,0.048571342250496835,0.04284654050987183
river-stego.jpg,false,355,0.09433777706761458,null,0.044801208074581954,0.061566585128397584,0.0669018567568647
food-stego.jpg,false,110,0.026677601012939006,null,0.01987450461500743,0.030290409781752924,0.02561417180323312
flower.jpg,false,14,0.0015413682261228854,null,0.0016510671915349,0.007077026932504841,0.0034231541167208755
nature-stego.jpg,true,1242,NaN,null,0.21606648042123874,0.2011036895206105,0.20858508497092462
mountain.jpg,false,35,0.001303403260388581,null,0.008280028561196749,0.009944877002441354,0.0065094362746755605
city-grayscale-stego.jpg,false,584,0.07593589729730156,null,0.08929836961141713,0.08539801360347465,0.08354409350406444
kitchen-grayscale.jpg,false,19,0.0018246751907516603,null,0.003187539780780764,0.008862353728319018,0.004624856233283813
space-grayscale.jpg,false,63,0.026839880764494548,null,0.006567524177454588,0.016559240764560987,0.01665554856883671
