
File name,Above stego threshold?,Secret message size in bytes (ignore for clean files),Primary Sets,Chi Square,Sample Pairs,RS analysis,Fusion (mean)
s.jpg,false,25,0.0051529041640793844,0.0013034606578802455,0.004183698746940182,0.0017738797536909793,0.0031034858306476978
k.jpg,false,21,4.324396354810774E-4,0.0055382073165806045,9.441430676643579E-4,0.0022066922232731176,0.0022803705607497894
cl.jpg,false,7,0.0019424959760362848,2.967764497592477E-4,0.0015749819934893783,0.0020870065055349674,0.0014753152312049695
t-g.jpg,false,36,2.7374414315107197E-4,0.004845900117524689,5.215033776265496E-4,0.007567627906366752,0.0033021938861672656
b-g-s.jpg,false,60,0.0014770295203542616,0.0038018284438574887,0.012563053799608858,0.008593945428044826,0.006608964297966358
n-g-s.jpg,false,53,9.616073781725369E-4,0.006382645651478758,9.539231778371108E-4,0.004686363917585596,0.0032461350312685006
c-g-s.jpg,false,102,0.008244539798336429,0.001407639847143121,0.00974815372119864,0.00801741029131789,0.006854435914499021
ti-g.jpg,false,49,0.006788872827606346,3.8945182683834114E-4,0.008593772200982543,0.002279329564359712,0.004512856604946735
cl-g.jpg,false,10,0.0044141962413172696,6.768456748283917E-4,0.002231179150103673,0.001063015856093244,0.0020963092305856445
st-s.jpg,false,427,0.05133560738395247,0.006279606782755484,0.023482374316122143,0.03195909246603021,0.028264170237215076
m.jpg,false,17,0.004166037176330664,4.030522875061043E-4,1.43115791192024E-4,0.0017470664827034083,0.0016148179344330502
se-s.jpg,false,49,0.007241921585571257,0.002919330256512234,0.006150939021181287,0.004494745262749975,0.005201734031503688
fo-g-s.jpg,false,38,0.004234662810533848,0.0036967415742877752,0.004903786746026934,6.79055915505473E-4,0.0033785617615885075
s-g.jpg,false,21,0.003441000676857022,0.005058307106661632,6.490925058488728E-4,5.771093136796037E-4,0.002431377400761783
fo-s.jpg,false,66,0.012890038514172721,0.00241326671838722,0.003845744158004051,0.008237690579215945,0.006846684992444984
c-s.jpg,false,281,0.03499925756972565,0.0015271779447996734,0.026863611062526924,0.030541311632431352,0.023482839552370897
t.jpg,false,274,0.017795091195436444,0.06127821338342041,0.008968356309251663,0.012314166319192077,0.02508895680182515
se-g-s.jpg,false,61,0.009753955096606341,0.0018393255180722324,0.007788577191380821,0.0010445119514624892,0.005106592439380471
n-s.jpg,false,495,0.03603722072122997,0.02687225769488792,0.03852403509259756,0.047953553620269554,0.03734676678224625
st-g-s.jpg,false,63,0.0017223250490992694,0.0,0.008188622431855218,0.0031007476676520856,0.0032529237871516434
r-g-s.jpg,false,53,0.007521757018747468,8.107800524298497E-4,5.201184085752343E-4,0.005379038559774158,0.003557923509881677
p-s.jpg,false,53,0.012213129387947422,0.0036495019148982235,0.003178613081674391,0.004008287099776406,0.00576238287107411
f.jpg,false,17,0.004539349630357675,0.0028489602242101164,1.5054162265344881E-4,0.0011602299515259874,0.0021747703571868065
p-g-s.jpg,false,37,0.004435003039869747,0.0053473109226685606,0.0018115349316726685,0.0016615523675968663,0.0033138503154519607
k-g.jpg,false,31,0.0039470135083917906,1.0758437461997634E-5,0.0048730221603285025,0.005035964176547783,0.003466689570682518
f-g.jpg,false,14,0.001846996073528439,0.001936639667220353,0.0018850330169973362,0.0016319796912456742,0.0018251621122479505
ti.jpg,false,216,0.0012325835992711255,0.07646920145861724,7.046999538455727E-5,0.0017779779483517205,0.01988755825040616
r-s.jpg,false,190,0.015935203610246824,0.035081315213209514,0.004370479040435685,0.009595011554961692,0.016245502354713427
m-g.jpg,false,31,0.003697440285491161,4.1696212598937534E-4,0.0017064004197072824,0.005265953418945939,0.0027716890625334393
b-s.jpg,false,10,0.0017726013308918358,2.931791999196869E-7,0.0015395616281204708,0.002988801230411837,0.0015753143421560157
