
File name,Above stego threshold?,Secret message size in bytes (ignore for clean files),Primary Sets,Chi Square,Sample Pairs,RS analysis,Fusion (mean)
food-grayscale-stego.jpg,false,44,0.012835398370405298,0.0013521585755096937,0.0061624114859868545,0.001484609575933723,0.005458644501958892
mountain-grayscale.jpg,false,31,0.003697440285491161,4.1696212598937534E-4,0.0017064004197072824,0.005265953418945939,0.0027716890625334393
building-stego.jpg,false,34,0.00817404368563763,0.0,0.00903876861116833,0.0036261027803045796,0.005209728769277636
sea-stego.jpg,false,48,0.006653771662117159,0.011400531741349,4.200835682879799E-4,0.0028480958584259034,0.00533062070754501
space.jpg,false,25,0.0051529041640793844,0.0013034606578802455,0.004183698746940182,0.0017738797536909793,0.0031034858306476978
party-stego.jpg,false,37,0.006028292905347808,0.006496104545094345,1.8214684130652987E-4,0.0037468758129825816,0.004113355026182816
cloud.jpg,false,7,0.0019424959760362848,2.967764497592477E-4,0.0015749819934893783,0.0020870065055349674,0.0014753152312049695
tiger-grayscale.jpg,false,49,0.006788872827606346,3.8945182683834114E-4,0.008593772200982543,0.002279329564359712,0.004512856604946735
party-grayscale-stego.jpg,false,20,0.003238330093368246,0.003575783759552028,0.002681421049153678,5.342272262147973E-4,0.002507440532072187
sea-grayscale-stego.jpg,false,35,0.00570619491545199,0.002525541464133182,0.005845179491922917,0.0026096795340915867,0.004171648851399919
tennis.jpg,false,274,0.017795091195436444,0.06127821338342041,0.008968356309251663,0.012314166319192077,0.02508895680182515
kitchen.jpg,false,21,4.324396354810774E-4,0.0055382073165806045,9.441430676643579E-4,0.0022066922232731176,0.0022803705607497894
flower-grayscale.jpg,false,14,0.001846996073528439,0.001936639667220353,0.0018850330169973362,0.0016319796912456742,0.0018251621122479505
city-stego.jpg,false,287,0.035378145328834536,0.0020471589604644843,0.02821584039341875,0.03444070653406277,0.025020462804195134
stadium-stego.jpg,false,446,0.04586602723365093,0.005495617382680443,0.03553590043974841,0.036006369804408,0.030725978715121942
tennis-grayscale.jpg,false,36,2.7374414315107197E-4,0.004845900117524689,5.215033776265496E-4,0.007567627906366752,0.0033021938861672656
tiger.jpg,false,216,0.0012325835992711255,0.07646920145861724,7.046999538455727E-5,0.0017779779483517205,0.01988755825040616
cloud-grayscale.jpg,false,10,0.0044141962413172696,6.768456748283917E-4,0.002231179150103673,0.001063015856093244,0.0020963092305856445
stadium-grayscale-stego.jpg,false,142,0.010888232474254753,0.0013037262864047956,0.014362224080936214,0.0156856425260578,0.01055995634191339
nature-grayscale-stego.jpg,false,133,0.0136290290548577,0.014476341995746867,0.014507196000404905,0.004312500263079704,0.011731266828522297
building-grayscale-stego.jpg,false,11,5.45893535771078E-4,0.0,0.005451714426188998,0.0012484558105094014,0.0018115159431173694
river-grayscale-stego.jpg,false,36,0.002122517078928478,0.00121015935914886,0.004968516093618243,0.005592164889410398,0.0034733393552764946
river-stego.jpg,false,202,0.014122167478982872,0.03457801206208531,0.011868621236527543,0.01146436697285328,0.01800829193761225
food-stego.jpg,false,55,0.008976042349044346,0.002005655001868275,0.005086640653201024,0.007679894236964269,0.005937058060269479
flower.jpg,false,17,0.004539349630357675,0.0028489602242101164,1.5054162265344881E-4,0.0011602299515259874,0.0021747703571868065
nature-stego.jpg,false,471,0.005427229065133466,0.05443814076568008,0.044726315899568846,0.043691601173277674,0.03707082172591501
mountain.jpg,false,17,0.004166037176330664,4.030522875061043E-4,1.43115791192024E-4,0.0017470664827034083,0.0016148179344330502
city-grayscale-stego.jpg,false,61,0.0068976371181394104,2.4401186941915343E-4,0.007107831751104284,0.009409159472852606,0.005914660052878863
kitchen-grayscale.jpg,false,31,0.0039470135083917906,1.0758437461997634E-5,0.0048730221603285025,0.005035964176547783,0.003466689570682518
space-grayscale.jpg,false,21,0.003441000676857022,0.005058307106661632,6.490925058488728E-4,5.771093136796037E-4,0.002431377400761783
