Name,Size,Dimensions,Color,MSE,PSNR
b-g-s.jpg,18664.00 B,512X512,grayscale,1.4363670349121094,46.55814931498287
b-g.jpg,23177.00 B,512X512,grayscale,1.4363670349121094,46.55814931498287
b-s.jpg,19107.00 B,512X512,colourful,2.1433703104654946,44.81983150209573
b.jpg,21569.00 B,512X512,colourful,2.1433703104654946,44.81983150209573
c-g-s.jpg,32109.00 B,512X512,grayscale,1.4433784484863281,46.537001444380536
c-g.jpg,38918.00 B,512X512,grayscale,1.4433784484863281,46.537001444380536
c-s.jpg,35854.00 B,512X512,colourful,2.758385976155599,43.72425324703904
c.jpg,38343.00 B,512X512,colourful,2.758385976155599,43.72425324703904
fo-g-s.jpg,24824.00 B,512X512,grayscale,1.1325645446777344,47.59017399102592
fo-g.jpg,28985.00 B,512X512,grayscale,1.1325645446777344,47.59017399102592
fo-s.jpg,28689.00 B,512X512,colourful,3.0053977966308594,43.351783971921066
fo.jpg,30977.00 B,512X512,colourful,3.0053977966308594,43.351783971921066
n-g-s.jpg,35636.00 B,512X512,grayscale,1.0120124816894531,48.07894491945725
n-g.jpg,42337.00 B,512X512,grayscale,1.0120124816894531,48.07894491945725
n-s.jpg,39900.00 B,512X512,colourful,2.626204172770182,43.93751873821033
n.jpg,42114.00 B,512X512,colourful,2.626204172770182,43.93751873821033
p-g-s.jpg,24745.00 B,512X512,grayscale,0.9091110229492188,48.54463437260992
p-g.jpg,28820.00 B,512X512,grayscale,0.9091110229492188,48.54463437260992
p-s.jpg,27474.00 B,512X512,colourful,2.115942637125651,44.87576471000735
p.jpg,30107.00 B,512X512,colourful,2.115942637125651,44.87576471000735
r-g-s.jpg,32492.00 B,512X512,grayscale,1.069793701171875,47.837803243797204
r-g.jpg,38225.00 B,512X512,grayscale,1.069793701171875,47.837803243797204
r-s.jpg,35176.00 B,512X512,colourful,2.0465596516927085,45.02055953189615
r.jpg,37486.00 B,512X512,colourful,2.0465596516927085,45.02055953189615
se-g-s.jpg,25997.00 B,512X512,grayscale,0.9712867736816406,48.25732886016796
se-g.jpg,30648.00 B,512X512,grayscale,0.9712867736816406,48.25732886016796
se-s.jpg,27879.00 B,512X512,colourful,1.9205067952473958,45.29664512718328
se.jpg,30543.00 B,512X512,colourful,1.9205067952473958,45.29664512718328
st-g-s.jpg,42443.00 B,512X512,grayscale,1.6252365112304688,46.02163790600315
st-g.jpg,50011.00 B,512X512,grayscale,1.6252365112304688,46.02163790600315
st-s.jpg,45553.00 B,512X512,colourful,2.5788650512695312,44.01651744213642
st.jpg,47629.00 B,512X512,colourful,2.5788650512695312,44.01651744213642
