Name,Size,Dimensions,Color,MSE,PSNR
b-g-s.jpg,19592.00 B,512X512,grayscale,0.4349555969238281,51.74635437235676
b-g.jpg,23177.00 B,512X512,grayscale,0.4349555969238281,51.74635437235676
b-s.jpg,20124.00 B,512X512,colourful,1.0806973775227864,47.79376263280659
b.jpg,21569.00 B,512X512,colourful,1.0806973775227864,47.79376263280659
c-g-s.jpg,32624.00 B,512X512,grayscale,0.6050987243652344,50.312541234894795
c-g.jpg,38918.00 B,512X512,grayscale,0.6050987243652344,50.312541234894795
c-s.jpg,36299.00 B,512X512,colourful,1.6666959126790364,45.91223990489343
c.jpg,38343.00 B,512X512,colourful,1.6666959126790364,45.91223990489343
fo-g-s.jpg,25328.00 B,512X512,grayscale,0.43109130859375,51.7851109391248
fo-g.jpg,28985.00 B,512X512,grayscale,0.43109130859375,51.7851109391248
fo-s.jpg,29197.00 B,512X512,colourful,1.6076507568359375,46.06888651562777
fo.jpg,30977.00 B,512X512,colourful,1.6076507568359375,46.06888651562777
n-g-s.jpg,36055.00 B,512X512,grayscale,0.5541954040527344,50.69417441014647
n-g.jpg,42337.00 B,512X512,grayscale,0.5541954040527344,50.69417441014647
n-s.jpg,40327.00 B,512X512,colourful,1.7708282470703125,45.649039199301285
n.jpg,42114.00 B,512X512,colourful,1.7708282470703125,45.649039199301285
p-g-s.jpg,25293.00 B,512X512,grayscale,0.38085174560546875,52.32324410377694
p-g.jpg,28820.00 B,512X512,grayscale,0.38085174560546875,52.32324410377694
p-s.jpg,28142.00 B,512X512,colourful,1.1954689025878906,47.35542077455126
p.jpg,30107.00 B,512X512,colourful,1.1954689025878906,47.35542077455126
r-g-s.jpg,32970.00 B,512X512,grayscale,0.4895439147949219,51.23288704365826
r-g.jpg,38225.00 B,512X512,grayscale,0.4895439147949219,51.23288704365826
r-s.jpg,35602.00 B,512X512,colourful,1.3576863606770833,46.80280905768196
r.jpg,37486.00 B,512X512,colourful,1.3576863606770833,46.80280905768196
se-g-s.jpg,26557.00 B,512X512,grayscale,0.4121818542480469,51.97991492234535
se-g.jpg,30648.00 B,512X512,grayscale,0.4121818542480469,51.97991492234535
se-s.jpg,28530.00 B,512X512,colourful,1.08917236328125,47.75983747871968
se.jpg,30543.00 B,512X512,colourful,1.08917236328125,47.75983747871968
st-g-s.jpg,42814.00 B,512X512,grayscale,0.7533454895019531,49.360861685007585
st-g.jpg,50011.00 B,512X512,grayscale,0.7533454895019531,49.360861685007585
st-s.jpg,45962.00 B,512X512,colourful,1.6220855712890625,46.03006599674412
st.jpg,47629.00 B,512X512,colourful,1.6220855712890625,46.03006599674412
